Instrument,ESG Score Grade,ESG Combined Score Grade,ESG Score,ESG Combined Score,ESG Controversies Score,Social Pillar Score Grade,Governance Pillar Score Grade,Environmental Pillar Score Grade,Social Pillar Score,Governance Pillar Score,Environmental Pillar Score,Resource Use Score Grade,Emissions Score Grade,Environmental Innovation Score Grade,Workforce Score Grade,Human Rights Score Grade,Community Score Grade,Product Responsibility Score Grade,Management Score Grade,Shareholders Score Grade,CSR Strategy Score Grade,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
STAN.L,A,B,91.0092666510857,60.1651271527033,29.320987654321,A+,A+,A-,92.1810456947483,94.2288429465076,78.9241980954707,B+,B,A,A,A+,A+,A+,A+,A,A+,70.1675257731959,64.5664739884393,84.7027972027972,87.3979591836735,93.1208053691275,96.0714285714286,96.2866108786611,97.2910216718266,84.5975232198142,93.3649289099526
CCEPC.L,A,A,83.845409455129,83.845409455129,100.0,A-,B+,A+,82.1833745008785,74.8568967226932,93.8827514074225,A+,A+,A+,A+,A,B,A-,A-,B,A+,94.1441441441442,94.1964285714286,92.1052631578947,92.6086956521739,89.2857142857143,63.0434782608696,77.6315789473684,75.828313253012,58.5090361445783,94.5216049382716
CRDA.L,A-,A-,80.8874131302142,80.8874131302142,100.0,A-,B+,A,81.9806837032683,71.5737641925728,85.1107127654153,A+,B+,A,A,A+,B+,B+,B+,B-,A+,97.9115479115479,71.0401891252955,85.5987055016181,86.4583333333333,92.7374301675978,68.4027777777778,67.9611650485437,71.3102409638554,57.1536144578313,94.5216049382716
ANTO.L,B+,B+,73.3826352153137,73.3826352153137,100.0,A-,B-,B+,82.7131984600426,58.1887403668543,73.3143596941029,A-,A-,D-,A,A,A+,D+,B,C-,A-,81.9311663479923,79.6786389413989,0.0,85.929203539823,89.6103896103896,93.1858407079646,20.7198443579767,61.2229102167183,33.0495356037152,80.7266982622433
EZJ.L,B,C+,64.1446378100233,49.7552457342799,35.3658536585366,B,A-,C+,65.6091644204852,80.795179799699,47.0476827094474,D+,B+,C+,B+,A,C+,B,A+,C+,B,22.0588235294118,72.5961538461538,50.0,68.0952380952381,83.3333333333333,43.8095238095238,65.8653846153846,94.0402476780186,48.0650154798762,63.6650868878357
BNZL.L,C+,C+,46.583779079763,46.583779079763,100.0,B-,B-,D+,55.1651721294579,56.0783256482721,23.538961038961,C+,B-,D-,C,A-,C,D,B-,C+,B+,43.1818181818182,52.2727272727273,0.0,39.5833333333333,78.5714285714286,39.5833333333333,15.9090909090909,57.7560240963855,42.2439759036145,68.4413580246914
SGE.L,B-,B-,50.3977157879506,50.3977157879506,100.0,B+,C,C+,66.9423173970691,37.543745526813,45.75514907668,A+,B+,D-,A+,A-,B+,C-,C,D,A-,92.4886191198786,67.1652421652422,0.0,98.650234741784,82.1311475409836,71.537558685446,32.9341317365269,35.9907120743034,13.9318885448916,80.7266982622433
SVT.L,B+,B,70.9675159241118,60.4837579620559,50.0,A-,B+,B,80.4176666245633,73.7223585700828,62.6454427925016,A,A-,D,A+,B-,A+,D+,A-,C-,A+,83.3333333333333,80.7692307692308,16.0714285714286,96.1538461538462,53.448275862069,98.7179487179487,23.6111111111111,83.2078313253012,28.2379518072289,94.5216049382716
LMPL.L,B-,B-,51.5034236958676,51.5034236958676,100.0,B-,C,B,55.2363856854371,38.5082304526749,59.6380151603316,B,C+,A-,A,D,D+,A-,B-,D,D,64.4946808510638,48.4962406015038,81.993006993007,83.8592233009709,15.034965034965,19.7815533980583,79.6915167095116,50.9789156626506,13.4036144578313,13.8117283950617
ICAG.L,B+,B-,73.946794691768,51.2591116315983,28.5714285714286,B,A+,A-,58.8366473423752,92.3569958847737,77.4334251606979,A-,A,C+,B+,A-,B,D,A+,A,A-,80.4761904761905,86.8181818181818,50.0,67.4107142857143,80.6122448979592,64.7321428571429,11.5740740740741,95.679012345679,88.2716049382716,81.875
REL.L,A-,A-,83.3137397471586,83.3137397471586,83.6666666666667,A-,A,A-,77.3326839219721,90.1834353097687,77.5825999626046,A+,A+,B-,A+,A+,A+,C-,A+,B+,A+,99.0136570561457,95.7977207977208,52.4017467248908,96.4201877934272,91.8852459016394,95.481220657277,32.9341317365269,96.0526315789474,68.4984520123839,93.3649289099526
SMIN.L,B-,B-,54.6932605507523,54.6932605507523,100.0,C+,B+,C+,49.7807071990836,71.2079764973255,48.8854168449029,A-,B,D+,C+,B-,C-,B,B,A+,B,76.984126984127,64.3939393939394,17.3913043478261,44.8529411764706,56.3492063492063,30.8823529411765,63.4328358208955,64.4736842105263,98.6842105263158,63.6650868878357
BAB.L,B-,B-,55.2708892867436,55.2708892867436,75.0,C+,B+,B,41.8965567894706,71.0986538747583,58.4098249192589,A-,B-,C,B+,C+,D+,D,B+,B+,B+,82.5471698113208,57.2072072072072,41.5094339622642,70.5645161290323,48.3516483516484,25.0,10.6837606837607,71.6114457831325,66.9427710843374,74.7685185185185
AZN.L,A+,A-,94.1117264310555,76.1767423364069,58.2417582417582,A+,A+,A,96.4572768379449,93.0420524408317,90.7904253612605,A+,A+,B,A+,A+,A+,A+,A+,A,A+,95.8841463414634,95.2449567723343,60.4477611940298,96.9248291571754,93.9285714285714,98.9749430523918,96.9767441860465,95.7430340557275,83.8235294117647,93.3649289099526
HSBA.L,B+,C,69.4784081335807,40.2947596223459,11.1111111111111,B,B+,A-,63.3390726118182,72.4254659043296,83.2573638372236,A+,A+,A-,A-,A+,C,C-,A-,D+,A+,96.1984536082474,97.0520231213873,76.5734265734266,79.234693877551,93.1208053691275,41.2755102040816,26.255230125523,81.9659442724458,23.4520123839009,98.1832543443918
CTEC.L,A-,A-,76.4059512805124,76.4059512805124,100.0,A+,B+,C+,92.1787815818042,69.1824033180246,47.3830685643418,A+,B-,D-,A+,A,A+,A+,A-,D-,A+,93.4322033898305,57.9268292682927,0.0,92.8353658536585,90.7239819004525,93.4451219512195,91.9254658385093,82.8947368421053,7.35294117647059,93.3649289099526
WPP.L,A-,A-,78.8975004608291,78.8975004608291,100.0,A-,A-,B+,79.2956690473322,82.3561037318153,66.9489247311828,A+,A+,D-,A,A+,B+,B+,A-,A-,A+,93.0555555555556,97.5806451612903,0.0,84.2222222222222,95.1492537313433,70.0,72.5728155339806,80.8823529411765,80.8823529411765,91.9354838709677
FRES.L,B-,B-,57.774682534089,57.774682534089,100.0,A-,C+,C+,79.8339061577345,42.5746814418166,43.156578765227,C+,C+,D-,A+,B+,A,B+,C+,D-,A-,46.19140625,49.047619047619,0.0,93.1127012522361,69.5804195804196,83.9892665474061,73.6139630390144,46.3102409638554,6.55120481927711,77.9320987654321
AAF.L,B-,B-,54.027573225106,54.027573225106,100.0,B-,B,C,56.5182580674758,59.0805815856017,40.9212055947822,B-,B,D-,A,C,B-,C+,B,C-,B+,51.0695187165775,66.5789473684211,0.0,88.9671361502347,40.5714285714286,54.2253521126761,44.4711538461538,63.9307228915663,32.4548192771084,74.7685185185185
HWDN.L,B-,B-,52.0454127017477,52.0454127017477,100.0,C+,B,C+,47.41561793781,63.1037600040432,49.118487953958,C+,C,B-,B-,A,D-,D+,B,A,C+,44.7530864197531,40.7738095238095,57.3426573426573,52.3121387283237,91.0344827586207,2.89017341040462,16.7647058823529,59.3653250773994,88.7770897832817,43.2859399684044
SGRO.L,A-,A-,78.4529425612419,78.4529425612419,100.0,A-,B+,A-,82.3420623948287,74.8704075561505,78.3938713661958,B+,A-,A-,A+,A,B+,A-,A-,C+,A-,73.8031914893617,82.3308270676692,81.993006993007,94.7815533980583,86.5384615384615,70.5097087378641,81.1053984575835,80.7981927710843,49.6234939759036,83.1018518518518
SJP.L,B,B,60.8119249087492,60.8119249087492,100.0,C+,A-,C,42.3236043827387,82.3797191612989,40.9604759179096,B,B,C-,B,B,D+,C+,A+,C,B-,59.1935483870968,61.8098159509202,25.3275109170306,59.0439276485788,63.6015325670498,24.6770025839793,42.3512747875354,99.7678018575851,40.6346749226006,58.0568720379147
TW.L,B+,B+,71.2589967114366,68.9628316890517,66.6666666666667,B+,A,B-,74.8849256707421,83.7982757749312,57.2436881731754,A,A,D+,A,A,B+,C,A,A+,B,89.8148148148148,87.2023809523809,16.7832167832168,88.150289017341,91.0344827586207,70.8092485549133,38.5294117647059,83.8235294117647,97.1362229102167,63.6650868878357
AHT.L,B-,B-,55.1932251512194,55.1932251512194,77.7777777777778,B-,B,C,57.4924873908917,65.0447848549913,36.9225024384928,C,C,C,A-,C+,C+,A-,A-,D+,B+,35.6907894736842,36.1801242236025,39.4308943089431,75.4213483146067,43.2758620689655,43.3988764044944,77.9710144927536,76.2383900928793,24.0712074303406,70.5371248025277
HLMA.L,B,B,62.0141457298847,62.0141457298847,100.0,B-,A,C+,57.6493779188072,83.9235336407358,48.7980769230769,C,A-,C-,B,B,C,A,A,A,C+,38.3333333333333,76.6025641025641,30.2083333333333,64.4117647058824,61.0687022900763,36.7647058823529,86.9426751592357,90.7379518072289,85.316265060241,47.7623456790124
III.L,A-,A-,75.7333053170622,75.7333053170622,100.0,B,A,A,61.0417959563262,84.9277976101938,86.43887587388,A,A,A,A-,A,C+,C+,A,B+,A+,89.3092105263158,84.0694006309148,86.2385321100918,83.1185567010309,90.546218487395,47.0360824742268,43.1232091690544,85.6174698795181,74.0210843373494,97.8395061728395
HIK.L,B+,B+,74.6728125690223,74.6728125690223,85.4545454545455,A-,A+,C+,76.3806925666656,92.9291858793197,46.2973056355409,B+,C,D-,B+,A-,A-,B+,A+,B+,A+,69.6923076923077,35.7352941176471,0.0,69.9546485260771,80.2281368821293,82.8798185941043,71.563981042654,99.7740963855422,69.0512048192771,94.5216049382716
CNA.L,B+,B+,70.9327174825258,70.9327174825258,100.0,B+,B+,B+,72.9932192028052,69.3654881092705,70.1626305792972,A-,A+,C-,B+,A,B-,A-,B+,B,A,80.6818181818182,96.5909090909091,29.4871794871795,73.8636363636363,85.0,53.4090909090909,78.0487804878049,67.7244582043344,64.6284829721362,84.6761453396525
MNG.L,B+,B+,71.6138149060327,71.6138149060327,100.0,B,B+,A,66.6665569753959,72.0197456492637,87.7114254335679,A-,A-,A+,B-,A,A+,C-,B,A-,A,80.2040816326531,78.0898876404494,93.4210526315789,52.9508196721311,84.7826086956522,98.1967213114754,32.5259515570934,66.1897590361446,79.7439759036145,89.5833333333333
BKGH.L,B,B,61.5848914814078,61.5848914814078,100.0,B-,B,B+,54.6627224632745,61.3700138740123,70.0922830730523,A+,A,C+,A-,C+,A-,D+,B+,C+,C+,97.2222222222222,84.8214285714286,43.006993006993,78.9017341040462,46.8965517241379,78.3236994219653,16.7647058823529,69.5820433436533,46.0526315789474,43.2859399684044
NG.L,B+,B+,70.2525237421447,67.8185695633801,65.3846153846154,B+,A+,B-,71.2833463882812,92.3267762407655,57.1682098765432,B,A,D+,A,A,B-,C+,A+,A-,A+,61.1111111111111,83.3333333333333,23.75,85.5555555555556,85.3658536585366,56.6666666666667,45.2380952380952,97.0632530120482,75.0753012048193,94.5216049382716
RKT.L,A,A-,83.4120226322875,79.8639060529858,76.3157894736842,A+,B,A,93.5993440233235,59.5332805110071,87.4820842709978,A+,B+,A+,A+,A,A,A+,C+,B+,A+,96.0674157303371,73.3695652173913,95.0819672131148,93.3673469387755,90.0,90.3061224489796,98.4375,48.6842105263158,73.1424148606811,93.3649289099526
WEIR.L,B+,B+,69.0697689317866,69.0697689317866,100.0,B,A-,B,65.6597055002344,76.787970530359,66.3637443118946,B-,D+,A+,C+,A-,B,B+,A,B+,C+,55.3140096618357,20.9886547811994,92.5097276264592,46.0665658093797,76.7950963222417,63.0105900151286,70.9752321981424,84.4427244582043,73.6068111455108,43.2859399684044
IMI.L,A-,A-,78.983643539897,78.983643539897,100.0,B,A,A-,65.9497220392695,91.4432421042194,82.8414108203142,A,B-,A+,A,A-,B,C,A+,A-,A+,88.5313531353135,50.6633499170813,95.6878850102669,84.5274390243902,77.7264325323475,64.7103658536585,36.2123613312203,93.2981927710843,83.2078313253012,94.5216049382716
MRON.L,B+,B+,68.8256079193835,68.8256079193835,86.2068965517241,A-,A-,C+,76.1605355774456,75.8488580432589,45.6899460188934,B-,B,D+,B,A-,B+,A+,A+,C,C+,58.1730769230769,64.4736842105263,17.5438596491228,61.6935483870968,82.8282828282828,68.9516129032258,94.672131147541,93.1114551083591,40.015479876161,43.2859399684044
HSX.L,B,B,62.4937345259944,62.4937345259944,100.0,C+,A+,C-,47.049817335848,91.8127546003652,28.5903844683941,B+,A-,D-,A,B,D-,C-,A+,A+,B,66.734693877551,76.2172284644195,0.0,84.7540983606557,62.3188405797101,8.0327868852459,32.5259515570934,96.4285714285714,97.2222222222222,60.6194690265487
CPG.L,B+,B+,74.1577920244709,74.1577920244709,100.0,A,B-,A-,87.5920016291754,51.1853069156489,77.2924261375433,B+,A,A+,A,A+,A,A,B-,D,A+,67.3357664233577,85.6382978723404,91.9354838709677,86.6559485530547,94.3231441048035,90.5144694533762,83.4448160535117,52.7089783281734,13.9318885448916,99.4470774091627
AUTOA.L,B,B,62.63518338277,62.63518338277,100.0,C+,A-,B,44.0343569661463,78.5682854876295,62.916104043917,B,A,B-,A+,C+,C-,C,A,B-,B+,59.2209856915739,89.2909896602659,52.5,93.9836448598131,42.8445229681979,29.4976635514019,33.855421686747,88.7801204819277,51.2801204819277,68.4413580246914
AV.L,B+,B+,74.0134152549773,74.0134152549773,100.0,B,A-,A,65.5799059215317,77.9746764837126,91.6469142358304,A-,A+,A+,B,A,A-,C-,A,C-,A+,82.6530612244898,95.3183520599251,93.4210526315789,64.0983606557377,84.7826086956522,82.1311475409836,32.5259515570934,87.7259036144578,31.25,99.3055555555556
ENT.L,A-,B,82.6554587862597,58.5896341550346,34.5238095238095,A,A,B+,87.4293972199093,84.6666666666667,72.4642193075028,B+,A,D-,A,A+,B+,A+,A,A,C+,68.0970149253731,89.2727272727273,0.0,86.8078175895766,94.3127962085308,71.4983713355049,93.5314685314685,90.0,90.0,50.0
DGE.L,B+,B-,72.4287667897825,57.0477167282246,41.6666666666667,A,C+,B+,84.9713244702306,47.7014951652898,73.8145181795067,A-,A+,D-,A+,B,A,A+,C+,C-,A+,77.6315789473684,94.3478260869565,0.0,97.008547008547,63.4615384615385,91.025641025641,96.9827586206897,44.6594427244582,27.3993808049536,93.3649289099526
GAW.L,C,C,40.8503602821034,40.8503602821034,100.0,C-,B,C-,25.9019054943177,66.0449364746314,28.5343228200371,B-,C+,D-,C+,D,D,C,B,A+,C+,56.6666666666667,47.9591836734694,0.0,48.1818181818182,9.57446808510638,10.0,35.1851851851852,60.7585139318885,98.8390092879257,43.2859399684044
INF.L,A-,A-,77.6147833167438,77.6147833167438,100.0,A-,A-,A-,78.3980038559128,76.8987506867717,77.2079987880624,A+,A,C,A+,A,A+,C-,B+,A+,A-,96.875,87.111801242236,39.4308943089431,94.5224719101124,84.3103448275862,95.3651685393258,25.7971014492754,71.1300309597523,93.5758513931888,80.7266982622433
UU.L,B+,B+,74.4502971692532,74.4502971692532,100.0,B+,B,A,69.1708465902015,59.7166077866223,86.8610973801285,A+,B+,A+,A-,A,C,A,B,C+,B+,95.7142857142857,72.0588235294118,94.0,79.7297297297297,87.5,33.7837837837838,86.3636363636363,62.5184094256259,42.4889543446244,71.5490797546012
PSHP.L,C,C,35.6957321140449,35.6957321140449,100.0,B,D+,D,61.0085929108486,22.0399836801306,10.4575163398693,D-,D-,C-,B+,C-,B+,C+,C-,D-,D-,0.0,0.0,31.3725490196078,69.0,29.7619047619048,68.0,50.0,31.3953488372093,1.16279069767442,6.57894736842105
HLN.L,B,B,63.1728384164644,63.1728384164644,100.0,B-,A-,B-,56.2874295010568,80.1937552272094,53.994126085484,B,B,D-,B+,B-,A-,D,A,B-,A+,66.0060975609756,58.6455331412104,0.0,71.4123006833713,55.0,83.0296127562642,10.9302325581395,85.061919504644,55.1857585139319,93.3649289099526
WTB.L,B+,B+,73.6980132167508,73.6980132167508,100.0,A-,B-,A,80.8043310481351,52.8223832977109,85.0492945189326,A+,A,D-,A,B+,A-,A,C,A+,A-,97.2627737226277,85.9929078014184,0.0,84.4051446945338,73.1441048034935,78.9389067524116,83.4448160535117,35.5263157894737,91.8730650154799,80.7266982622433
PRU.L,A-,A-,80.4351854290822,80.4351854290822,100.0,A-,A,B+,76.4841629780032,86.9791090960372,74.631993006993,A-,C+,A-,B+,A-,A-,A-,A,A,A,81.0416666666667,49.8106060606061,80.7692307692308,69.1126279863481,82.7830188679245,80.3754266211604,77.0318021201414,85.9907120743034,89.8606811145511,87.5987361769352
