Instrument,Board Conflicts of Interest,Board Effectiveness Review,Board Oversight of Health and Safety,Board Related Party Transactions,Chief Legal Officer Report to Board,Code of Conduct Non-Compliance,Code of Conduct Oversight,Compliance Head Report to Board,C-Suite Risk Oversight,Chairperson Independent,Lead Independent Director,Bonus Cap Senior Executives,CEO Claw-Back,Executive Claw-Back,Executive Compensation Risk,Code of Conduct Claims,Targets Board Diversity Percent,Bonus Cap High Paid Staff,Bonus Cap Senior Executives Percent,Targets Board Diversity - Target Set Year,Targets Board Diversity - Target Year,Median Salary Gap,Current CEO Chairman Duality,Board Functions Policy,Corporate Governance Board Committee,Nomination Board Committee,Audit Board Committee,Compensation Board Committee,Board Structure Policy,Policy Board Size,Policy Board Independence,Policy Board Diversity,Policy Board Experience,Policy Executive Compensation Performance,Policy Executive Compensation ESG Performance,Policy Executive Retention,Compensation Improvement Tools,Internal Audit Department Reporting,Succession Plan,External Consultants,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee Expertise,Audit Committee NonExecutive Members,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Nomination Committee Independence,Nomination Committee Mgt Independence,Nomination Committee Involvement,Nomination Committee NonExecutive Members,Board Attendance,Number of Board Meetings,Board Meeting Attendance Average,Committee Meetings Attendance Average,Board Size More Ten Less Eight,Board Size,Board Background and Skills,"Board Gender Diversity, Percent","Board Specific Skills, Percent",Average Board Tenure,Non-Executive Board Members,Independent Board Members,Strictly Independent Board Members,CEO Chairman Duality,CEO Board Member,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
STAN.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,83.3333333333333,True,0.0,83.3333333333333,True,8,100.0,100.0,3,13,True,30.7692307692308,71.4285714285714,4.91071428571429,78.5714285714286,78.5714285714286,78.5714285714286,False,True,False,1.35714285714286,True,999,1,True,False,79980213.5,5212147.6,True,False,False,True,4792386.5,0,False,,,,33.3333333333333,,,5111.20996293456,,,,,,
CCEPC.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,60.0,True,100.0,87.5,True,12.5,87.5,True,6,97.06,95.97,7,17,True,23.5294117647059,21.0526315789474,2.88157894736842,89.4736842105263,57.8947368421053,57.8947368421053,False,True,False,0.68421052631579,True,999,1,True,False,50491800.0,10393732.64,True,False,True,True,3064152.61,1,False,,,47.0588235294118,21.4285714285714,,,4201.69759507365,,,,,,
CRDA.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,71.4285714285714,False,85.7142857142857,87.5,True,0.0,87.5,True,6,100.0,100.0,0,8,True,37.5,44.4444444444444,6.02777777777778,77.7777777777778,55.5555555555556,44.4444444444444,False,True,False,1.11111111111111,True,999,1,True,False,3708730.0,2386706.1835,True,False,True,True,916554.893,0,False,,,12.5,22.2222222222222,,,2691.97212745881,,,,,,
ANTO.L,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,,,,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,85.7142857142857,True,True,100.0,83.3333333333333,True,100.0,100.0,True,0.0,100.0,True,10,98.06,99.19,0,10,True,20.0,18.1818181818182,10.0227272727273,100.0,63.6363636363636,,False,False,False,0.909090909090909,True,999,1,True,False,14271000.0,3940000.0,True,False,True,False,4329000.0,0,False,,,30.0,12.5,,,2782.25098941376,,,,,,
EZJ.L,True,True,False,True,False,True,False,True,True,False,False,False,True,False,False,,,,,,,23,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,34,96.49,97.72,1,11,True,45.4545454545455,41.6666666666667,4.14583333333333,83.3333333333333,75.0,50.0,False,True,False,1.75,True,999,1,True,False,5150000.0,975082.5,True,False,True,True,1097775.0,,False,,,36.3636363636364,33.3333333333333,,57.1428571428571,1711.5320704553,,,,,,
BNZL.L,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,0,,,150,,,,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,100.0,True,True,100.0,80.0,False,80.0,85.7142857142857,True,0.0,85.7142857142857,True,7,100.0,,0,8,True,25.0,50.0,4.82142857142857,75.0,50.0,50.0,False,True,False,2.875,True,999,1,True,False,8468000.0,3620369.95,True,False,True,True,1103148.8,0,False,,,25.0,8.33333333333333,,,907.93099381346,,,,,,
SGE.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,100.0,False,True,75.0,85.7142857142857,False,66.6666666666667,80.0,True,0.0,80.0,True,6,98.28,97.29,0,9,True,33.3333333333333,33.3333333333333,3.66666666666667,66.6666666666667,66.6666666666667,,False,True,False,0.916666666666667,True,999,1,True,False,3344000.0,2109019.5,True,False,False,True,1092609.0,0,False,,,,33.3333333333333,,,1757.22543352601,,,,,,
SVT.L,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,75.0,True,100.0,85.7142857142857,True,0.0,85.7142857142857,False,7,100.0,100.0,0,8,True,37.5,66.6666666666667,4.61111111111111,66.6666666666667,55.5555555555556,55.5555555555556,False,True,False,1.66666666666667,True,999,1,True,False,8768900.0,3230124.28,True,False,False,False,822386.41,0,False,,,12.5,36.3636363636364,,,4961.46882426163,,,,,,
LMPL.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,85.7142857142857,False,85.7142857142857,100.0,True,0.0,100.0,True,6,97.06,100.0,2,12,True,16.6666666666667,58.3333333333333,5.09090909090909,66.6666666666667,58.3333333333333,41.6666666666667,True,True,True,0.166666666666667,True,999,1,True,False,7130000.0,3522279.3,True,False,True,False,788375.5,0,False,,,,20.0,,,82126.772406326,,,,,,
ICAG.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,88.8888888888889,True,0.0,88.8888888888889,True,10,96.0,94.77,2,12,True,33.3333333333333,46.6666666666667,4.75,73.3333333333333,73.3333333333333,,False,True,False,1.06666666666667,True,999,1,True,False,5486000.0,4077077.0,True,False,True,True,2240879.0,0,False,,,16.6666666666667,20.0,,,215.086646279307,,,,,,
REL.L,True,True,False,True,False,True,True,True,True,False,False,True,True,True,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,80.0,True,100.0,100.0,True,0.0,100.0,True,8,98.82,99.12,1,11,True,45.4545454545455,58.3333333333333,6.33333333333333,83.3333333333333,75.0,58.3333333333333,False,True,False,2.41666666666667,True,999,1,True,False,6443351.0,5400835.0,True,False,True,True,2128406.1777,0,False,,,63.6363636363636,20.0,,,906.237834036568,,,,,,
SMIN.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,88.8889,True,True,88.8889,100.0,True,90.9091,90.9091,True,0.0,90.9091,True,9,100.0,100.0,2,12,True,33.3333333333333,33.3333333333333,4.22916666666667,83.3333333333333,83.3333333333333,83.3333333333333,False,True,False,2.58333333333333,True,999,1,True,False,12869000.0,2874124.8,True,False,True,False,1611132.8,0,False,,,33.3333333333333,23.0769230769231,,,5050.62794348509,,,,,,
BAB.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,12,98.48,96.8,1,11,True,27.2727272727273,50.0,7.72916666666667,66.6666666666667,58.3333333333333,50.0,False,True,False,1.0,True,999,1,True,False,9731000.0,2565803.9,True,False,True,True,1002083.9,0,False,,,27.2727272727273,0.0,,,2174.62232948959,,,,,,
AZN.L,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,,,,,,,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,15,92.19,96.77,4,14,True,35.7142857142857,42.8571428571429,5.76785714285714,85.7142857142857,78.5714285714286,78.5714285714286,False,True,False,2.0,True,999,1,True,False,77356364.8,21120700.0,True,False,True,True,2485751.4,0,False,,,28.5714285714286,30.7692307692308,,,2906.27662020513,,,,,,
HSBA.L,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,,,200,320,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,17,98.67,98.85,4,14,True,35.7142857142857,56.25,4.03125,87.5,87.5,87.5,False,True,False,2.375,True,999,1,True,False,56543300.0,5679764.2,True,False,True,True,7557067.1,0,False,,,21.4285714285714,17.6470588235294,,6.66666666666667,1024.27947756463,,,,,,
CTEC.L,,,,,False,,,True,,True,,,,,,,,,,,,65,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,11,99.01,98.55,0,10,True,30.0,45.4545454545455,2.29545454545455,81.8181818181818,72.7272727272727,72.7272727272727,False,True,False,1.09090909090909,True,999,1,True,False,32979276.0,3809297.8,True,False,False,True,1203224.0,0,False,,,30.0,26.6666666666667,,,17409.7429129494,,,,,,
WPP.L,,,,,False,,,True,,True,,,,,,,,,,,,24,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,13,100.0,100.0,3,13,True,46.1538461538462,23.5294117647059,5.0,82.3529411764706,82.3529411764706,76.4705882352941,False,True,False,1.82352941176471,True,999,1,True,False,27594000.0,5995610.5,True,False,True,True,2195883.8,0,False,,,84.6153846153846,38.0952380952381,,,2298.96357516579,,,,,,
FRES.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,80.0,True,True,100.0,71.4285714285714,True,100.0,100.0,True,14.2857142857143,100.0,False,5,98.31,92.0,3,13,True,23.0769230769231,28.5714285714286,7.40384615384615,100.0,57.1428571428571,42.8571428571429,False,False,False,1.64285714285714,True,999,1,True,False,3411000.0,1164000.0,True,False,True,False,695000.0,,False,,,,0.0,,,1609.23477135987,,,,,,
AAF.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HWDN.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,10,95.0,,0,8,True,37.5,62.5,5.4375,75.0,75.0,,False,True,False,0.875,True,999,1,True,False,10222000.0,1105516.8,True,False,False,False,783074.4,0,False,,,,15.3846153846154,,,6605.49273021002,,,,,,
SGRO.L,True,True,True,False,False,True,True,True,True,True,False,False,True,True,False,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,87.5,True,0.0,87.5,False,8,98.72,100.0,0,10,True,30.0,81.8181818181818,5.54545454545455,63.6363636363636,63.6363636363636,,False,True,False,0.727272727272727,True,999,1,True,False,20411000.0,8765524.9,True,False,False,True,836642.9,0,False,,,,25.0,,,47193.063583815,,,,,,
SJP.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,83.3333333333333,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,,97.03,1,11,True,45.4545454545455,54.5454545454545,5.675,72.7272727272727,63.6363636363636,54.5454545454545,False,True,False,0.363636363636364,True,999,1,True,False,5971671.0,1083246.1596,True,False,True,True,1132574.2417,0,False,,,,25.0,,,748.827040515631,,,,,,
TW.L,,,,,False,,,True,,True,,,,,,,,,,,,26,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333,True,100.0,87.5,True,0.0,87.5,True,12,100.0,100.0,0,8,True,50.0,50.0,5.375,70.0,60.0,60.0,False,True,False,0.5,True,999,1,True,False,2128000.0,1551885.5,True,False,True,False,809441.6,0,False,,,,41.6666666666667,,,762.669342699448,,,,,,
AHT.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,75.0,True,0.0,75.0,False,6,93.18,91.49,0,8,True,37.5,55.5555555555556,4.27777777777778,66.6666666666667,55.5555555555556,,False,True,False,1.22222222222222,True,999,1,True,False,4732000.0,4686988.19584,True,False,False,False,862552.0,0,False,,,37.5,0.0,,,936.362197304098,,,,,,
HLMA.L,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,85.7142857142857,True,0.0,85.7142857142857,True,7,97.18,91.53,0,10,True,40.0,72.7272727272727,7.38636363636364,54.5454545454545,54.5454545454545,54.5454545454545,False,True,False,1.09090909090909,True,999,1,True,False,7595000.0,5152457.4,True,False,False,True,742767.0,0,False,,,,33.3333333333333,,,6272.19423569246,,,,,,
III.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,87.5,True,0.0,87.5,True,7,96.55,100.0,0,9,True,33.3333333333333,66.6666666666667,5.19444444444444,77.7777777777778,66.6666666666667,66.6666666666667,False,True,False,0.888888888888889,True,999,1,True,False,11682000.0,10264518.7,True,False,False,False,1158455.9,0,False,,,22.2222222222222,11.1111111111111,,,10283.4507042254,,,,,,
HIK.L,,,,,False,,,True,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,80.0,True,0.0,80.0,True,9,96.84,90.99,1,11,True,27.2727272727273,36.3636363636364,6.68181818181818,72.7272727272727,54.5454545454545,45.4545454545455,True,True,True,1.81818181818182,True,9,1,True,False,34481355.4,4448934.0,True,False,False,True,1052764.6,0,False,,,81.8181818181818,23.0769230769231,,80.0,15651.9997276441,,,,,,
CNA.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333333333333,True,100.0,100.0,True,0.0,100.0,True,12,93.65,88.06,0,9,True,44.4444444444444,46.6666666666667,3.01666666666667,66.6666666666667,60.0,,False,True,False,1.66666666666667,True,999,1,True,True,6319000.0,1045984.5,True,False,True,True,1341321.3,0,False,,,,25.0,,,422.703859789953,11.0,,,,,
MNG.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,16,91.59,93.1,1,7,True,57.1428571428571,50.0,1.09375,75.0,62.5,50.0,False,True,False,0.75,True,999,1,True,False,5600000.0,4954888.3,True,False,True,False,1221551.67,,False,,,,22.2222222222222,,,181.641258514434,,,,,,
BKGH.L,,,,,False,,,True,,False,,,,,,,,,,,,125,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,75.0,True,100.0,80.0,True,0.0,80.0,False,8,,100.0,6,16,True,25.0,68.75,7.45,56.25,50.0,43.75,False,True,False,0.25,True,999,1,True,True,14416900.0,10432472.0,True,False,False,True,860159.52,0,False,,,,0.0,,,7507.23807540096,,,,,,
NG.L,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,105,33,,,2019,2020,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,8,97.67,96.92,2,12,True,33.3333333333333,42.8571428571429,4.48214285714286,64.2857142857143,64.2857142857143,,False,True,False,1.64285714285714,True,999,3,True,False,9640000.0,6183209.5,True,False,True,True,1772216.0,0,False,,,16.6666666666667,27.2727272727273,,,645.550123886694,,,,,,
RKT.L,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False,,33,,,2017,2020,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,75.0,True,100.0,85.7142857142857,True,0.0,85.7142857142857,True,5,98.18,96.67,1,11,True,45.4545454545455,69.2307692307692,4.23076923076923,76.9230769230769,69.2307692307692,61.5384615384615,False,True,False,2.38461538461538,False,9,3,True,False,35000000.0,11532259.409,True,False,True,True,2140832.2001,,False,,,45.4545454545455,9.09090909090909,,77.7777777777778,2501.25062531266,,,,,,
WEIR.L,True,True,True,False,False,True,False,True,True,True,False,False,True,False,False,,,,,,,22,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,16,92.81,100.0,0,9,True,33.3333333333333,27.2727272727273,5.61363636363636,81.8181818181818,72.7272727272727,63.6363636363636,False,True,False,0.636363636363636,True,999,1,True,False,7600000.0,1226334.1046,True,False,False,False,3008060.0,0,False,,,22.2222222222222,22.2222222222222,,28.5714285714286,3868.27505471573,,,,,,
IMI.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,6,98.04,97.91,0,8,True,37.5,55.5555555555556,5.69444444444444,66.6666666666667,66.6666666666667,,False,True,False,1.55555555555556,True,999,1,True,False,4726000.0,2532469.0,True,False,False,False,989121.4,0,False,,,37.5,0.0,,,2523.2247730913,,,,,,
MRON.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,85.7142857142857,True,0.0,85.7142857142857,True,4,100.0,100.0,0,10,True,30.0,70.0,7.77777777777778,60.0,60.0,,False,True,False,0.5,True,999,1,True,False,9240000.0,929764.0,True,False,False,True,1039148.0,0,False,,,,0.0,,,1295.56926528323,,,,,,
HSX.L,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,,,,,,,,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,4,100.0,98.82,1,11,True,27.2727272727273,41.6666666666667,5.29545454545455,75.0,66.6666666666667,,False,True,False,0.333333333333333,True,999,1,True,False,2358856.9799,925738.0764,True,False,False,False,1877868.1923,0,False,,,18.1818181818182,28.5714285714286,,,810.102678721066,,,,,,
CPG.L,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,,,,,,,54,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,87.5,False,True,87.5,100.0,True,100.0,90.0,True,0.0,90.0,True,10,100.0,99.32,2,12,True,33.3333333333333,58.3333333333333,5.4375,75.0,58.3333333333333,58.3333333333333,False,True,False,2.66666666666667,True,9,1,True,False,10816000.0,2026363.5,True,False,True,True,190280.95695,0,False,,,16.6666666666667,38.4615384615385,,,542.427281845537,,,,,,
AUTOA.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,9,100.0,100.0,2,6,True,33.3333333333333,50.0,4.5,66.6666666666667,66.6666666666667,,False,True,False,0.666666666666667,True,999,1,True,False,2567000.0,2488921.0,True,False,False,True,489965.6,0,False,,,,33.3333333333333,,,7228.94959166432,,,,,,
AV.L,,,,,False,,,True,,False,,,,,,,,,,,,63,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,87.5,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,16,97.96,94.06,0,10,True,30.0,78.5714285714286,4.5,71.4285714285714,64.2857142857143,,False,True,False,1.57142857142857,True,999,1,True,False,28942000.0,3708542.3,True,False,True,True,2065752.2,0,False,,,30.0,40.0,,,437.038491158661,,,,,,
ENT.L,,,,,False,,,True,,True,,,,,,,,,,,,229,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,5,100.0,100.0,0,9,True,33.3333333333333,50.0,4.35,70.0,70.0,,False,True,False,0.4,False,999,3,True,True,14542800.0,6421333.7,True,False,True,True,1119879.0062,0,True,3,,55.5555555555556,0.0,,50.0,4064.391716274,,,,,,
DGE.L,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,644,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,96.1,84.44,0,10,True,50.0,40.0,5.075,70.0,60.0,50.0,False,True,False,2.0,True,999,1,True,False,3725000.0,2818292.7,True,False,True,True,1562274.0,0,False,,,50.0,33.3333333333333,,77.7777777777778,316.967324710688,,,,,,
GAW.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,75.0,True,True,100.0,75.0,True,100.0,100.0,True,0.0,100.0,True,10,98.57,100.0,2,6,True,50.0,57.1428571428571,9.75,71.4285714285714,71.4285714285714,42.8571428571429,False,True,False,0.428571428571429,True,999,1,True,False,1049000.0,823344.8,False,False,False,False,385132.8,0,False,,,,33.3333333333333,,,3889.50685947349,,,,,,
INF.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,80.0,False,True,80.0,100.0,True,100.0,88.8888888888889,True,0.0,88.8888888888889,True,13,97.69,95.0,0,10,True,30.0,50.0,6.7,80.0,80.0,70.0,False,True,False,1.8,True,999,1,True,True,3264564.0,2019102.8484,True,False,False,True,1142291.6428,0,True,1,,10.0,0.0,,,1965.65751445087,,,,,,
UU.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333333333333,False,83.3333333333333,100.0,True,0.0,100.0,True,8,98.63,97.77,0,10,True,30.0,50.0,4.775,70.0,70.0,60.0,False,True,False,1.9,True,999,1,True,False,7567000.0,3037050.5,True,False,True,False,1027299.5,0,False,,,,0.0,,,4359.37319967738,,,,,,
PSHP.L,,,,,False,,,False,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,83.3333333333333,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,17,100.0,100.0,2,6,True,33.3333333333333,50.0,5.58333333333333,100.0,83.3333333333333,83.3333333333333,False,,False,1.0,True,999,1,False,False,84075.0,84075.0,False,False,False,False,313880.0,,False,,,16.6666666666667,,,,35.6261661531082,,,,,,
HLN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTB.L,,,,,False,,,True,,True,,,,,,,,,,,,,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,8,98.78,96.25,1,11,True,36.3636363636364,45.4545454545455,3.97727272727273,72.7272727272727,72.7272727272727,,False,True,False,1.81818181818182,True,999,1,True,False,11329000.0,3396222.4,True,False,False,True,1122196.4,0,False,,,,22.2222222222222,,,5493.91397119441,,,,,,
