Instrument,Environmental Data Assurance Standard,Policy Resource Efficiency,Targets Resource Use,Facilities Water Withdrawal,Water Incidents,Water Management Plan Details,Water Stressed Targets,Water Use Target,Supplier Environmental Commitment,Supplier Environmental Due Diligence,Supplier Environmental Policy Communication,Supplier Environmental Policy Training,Supplier Environmental Risk Assessment,Target Sustainable Palm Oil Supply Chain,Total Water Usage Properties,Water Stressed Sites,Water Stressed Sites Percent,Water Withdrawal in Stressed Regions,Water Withdrawal in Stressed Regions Percent,Certified Palm Oil Percent Supply Chain,Electricity Produced from Nuclear,Electricity Produced from Coal,Electricity Produced from Oil,Electricity Produced from Gas,Electricity Produced from Combined Cycle Gas Turbine,Electricity Produced from Biomass,Electricity Produced from Hydro,Electricity Produced from Geothermal,Electricity Produced from Solar,Electricity Produced from Wind,Electricity Produced from Other Renewables,Renewable Electricity Produced Without Bifurcation,Total Energy Use from Properties,Energy Consumption External Assurance,Energy Consumption International Assurance Standard,Deforestation Controversies Count,Recent Deforestation Controversies Count,Water and Marine Resource Controversies Count,Recent Water and Marine Resource Controversies Count,Extraction Virgin Natural Resources ControversiesCount,Recent Extraction Virgin Natural Resources ControversiesCount,Exposure To Supply Risk ControversiesCount,Recent Exposure To Supply Risk ControversiesCount,ResourceUse Controversies count,Recent ResourceUse Controversies count,Biodiversity and Ecosystem Controversies Count,Recent Biodiversity and Ecosystem Controversies Count,Total Energy Use To EVIC USD in million,Water Use To EVIC USD in million,Electricity Purchased Per Tonne of Aluminum Production,Electricity Purchased Per Tonne of Chlorine Production,Resource Reduction Policy,Policy Water Efficiency,Policy Sustainable Packaging,Policy Environmental Supply Chain,Resource Reduction Targets,Targets Water Efficiency,Environment Management Team,Environment Management Training,Environmental Materials Sourcing,Toxic Chemicals Reduction,Total Energy Use To Revenues USD in million,Renewable Energy Use Ratio,Renewable Energy Supply,Energy Use Total,Energy Purchased Direct,Electricity Purchased,Electricity Produced,Cement Energy Use,Renewable Energy Purchased,Renewable Energy Produced,Renewable Energy Use,Green Buildings,Water Use To Revenues USD in million,Water Withdrawal Total,Fresh Water Withdrawal Total,Water Recycled,Environmental Supply Chain Management,Environmental Supply Chain Monitoring,Env Supply Chain Partnership Termination,Land Environmental Impact Reduction,Environmental Controversies,Environmental Controversies Count,Recent Environmental Controversies,Total Renewable Energy,Total Renewable Energy To Energy Use in million,Grid Loss Percentage,Coal Produced (Raw Material in Tonnes) Total
STAN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29640280213974,2.47247198710999,,,True,True,False,True,False,False,True,True,True,False,49.6932515337423,0.069444444444444,,777600.0,777600.0,712800.0,,,54000.0,,True,False,23.1978527607362,363000.0,363000.0,,True,,False,False,False,,,54000.0,69444.4444444445,,
CCEPC.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.184734967226,670.565332459305,,,True,True,True,True,True,True,False,True,True,False,901.402466042568,0.189513593355889,,12142844.0,5201629.0,2240728.0,19038.0,,2301234.0,19038.0,True,False,1514.2093155719,20398000.0,20398000.0,,True,True,True,False,False,,,2320272.0,191081.43034696,,
CRDA.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,417.414051309287,432.191952061248,,,True,True,True,True,True,True,True,True,True,True,2192.59790768389,0.082535412695789,,4005202.0,4005202.0,552880.0,,,330571.0,,True,False,2270.2234551878,4147000.0,4147000.0,,True,True,False,False,False,,,330571.0,82535.4126957891,,
ANTO.L,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,1030.44986396819,2664.93896712495,,,True,True,False,False,True,False,True,True,False,False,5123.35016473983,0.093038311668544,,26279200.0,26279200.0,12588597.0,,,2444972.4,,True,False,13249.9561343653,67963000.0,38928000.0,389708000.0,False,,False,True,True,1,,2444972.4,93038.3116685439,,
EZJ.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,8291.41508953238,,,,True,False,False,True,False,False,False,False,False,False,15880.3227289097,,,61712895.3444,61712895.3444,,,,,,False,False,,,,,False,,False,False,False,,,,,,
BNZL.L,True,True,False,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,98.9671805789939,,,,True,False,True,True,False,False,False,True,True,False,98.7089825780334,,,1220662.08101,1220662.081,,,,,,False,False,,,,,True,True,False,False,False,,,,,,
SGE.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,7.44285340085567,3.66716144241683,,,True,False,False,True,False,False,False,False,False,False,34.6837084465732,0.155215090975212,,85243.0,85243.0,62281.0,,,13231.0,,True,False,17.088978036391,42000.0,42000.0,,True,,False,False,False,,,13231.0,155215.090975212,,
SVT.L,False,True,True,False,True,True,False,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,,712800,,,False,False,,,,,,,,,,,,,477.133693688662,,,,True,False,False,True,True,True,False,True,True,False,2899.57147911327,,0.4911051212938,6678000.0,3283200.0,2775600.0,712800.0,,,2682000.0,True,False,,,,,True,True,False,False,False,,,3279600.0,491105.121293801,,
LMPL.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60097174975227,,,,True,True,False,True,True,False,False,False,True,False,36.0855256551978,,,4082.4,4082.4,,,,,,True,False,,,,,True,True,False,False,False,,,,,,
ICAG.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13287.9241413938,20.1976940327971,,,True,False,False,True,True,False,True,True,False,False,15071.2295013337,0.002,,430920000.0,430920000.0,963720.0,,,861840.0,,True,False,22.9083248012939,655000.0,655000.0,,True,True,False,False,False,,,861840.0,2000.0,,
REL.L,True,True,False,False,False,False,False,False,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,8.95956332002905,3.96717939586385,,,True,True,False,True,True,True,True,True,True,False,52.6207521614713,0.849484158819969,,511552.8,511552.8,434556.0,,,434556.0,,True,True,23.2997922234864,226509.0,226509.0,,True,True,True,False,False,,,434556.0,849484.158819969,,
SMIN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.041526132848,,,,True,True,False,True,True,True,True,True,True,True,277.957492428982,,,926938.872,926938.872,,,,,,True,False,,,,,True,,True,False,False,,,,,,
BAB.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.005049371313,,,,True,False,False,True,False,False,True,True,True,False,588.72614188291,,,3432928.0,3432928.0,,,,,,False,True,,,,,True,True,False,False,False,,,,,,
AZN.L,False,True,True,False,False,True,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,18990,,,,,True,True,,,,,,,,,,,,,40.3004015454596,25.2226345939656,,,True,True,True,True,True,True,True,True,True,True,229.910388097832,0.431479973739137,,6119524.8,5778878.4,,340646.4,,2640452.4,18990.0,True,True,143.89300071383,3830000.0,3830000.0,,True,True,True,False,False,,,2659442.4,434583.155868573,,
HSBA.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,6.13765481357215,3.79377909184222,,,True,True,False,True,True,True,True,True,True,False,60.5184500842346,0.328663793103448,,3340800.0,3340800.0,2930400.0,,,1098000.0,,True,True,37.4073872796768,2065000.0,2065000.0,,True,True,True,False,False,,,1098000.0,328663.793103448,,
CTEC.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2596207232233,24.2591978829721,,,True,True,True,True,True,False,True,False,True,True,193.325872353904,0.104269269712072,,366217.2,366217.2,275954.4,,,38185.2,,True,False,89.7429129493744,170000.0,170000.0,,True,True,True,False,False,,,38185.2,104269.269712072,,
WPP.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,True,True,True,False,False,True,True,False,,,,,,,,,,,True,True,,,,,True,True,False,False,False,,,,,,
FRES.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,1501.56444561649,2888.73089889449,,,True,True,False,True,False,False,False,True,False,False,5135.37301835547,0.193774744176174,,10885147.2,10885147.2,3768566.4,,,2109266.614,,True,False,9879.50318001964,20941000.0,12343000.0,982000.0,True,,False,False,False,,,2109266.61408,193774.744183524,,
AAF.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HWDN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,154.11116659062,,,,True,False,True,True,True,False,False,False,True,False,470.954942326762,,,987381.9972,987381.9972,,,,,,True,False,,,,,True,True,False,False,False,,,,,,
SGRO.L,False,True,False,False,False,False,False,False,False,False,True,False,False,False,368208,,,,,,,,,,,,,,,,,,1157737.2228,False,False,,,,,,,,,,,,,77.4865224000824,1.21946814651502,,,True,True,False,True,True,False,True,False,True,False,2124.90488694123,,,1218530.426,1157737.2264,548747.7372,60793.2,,,60793.2,True,False,33.4413488144382,19177.0,19177.0,,True,,False,False,False,,,60793.2,49890.588452159,,
SJP.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,5.07963792302535,,,,True,False,False,True,False,False,False,False,False,False,4.18137649572973,,,45592.9236,45592.924,,,,,,True,True,,,,,True,,False,False,False,,,,,,
TW.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,41.0179252766296,53.780905335243,,,True,True,False,True,True,True,True,True,True,False,90.7728249885979,0.135204532460107,,346302.0,346302.0,81277.2,,,46821.6,,True,False,119.017348508016,454056.0,454056.0,,True,True,False,False,False,,,46821.6,135204.532460107,,
AHT.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,192.434250812551,,,,True,True,False,False,False,False,True,True,False,False,737.627700977793,,,4693888.8,4693888.8,,,,,,False,False,,,,,False,,False,False,False,,,,,,
HLMA.L,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,22.839779692407,8.82109803589036,,,True,True,False,False,False,False,False,True,False,False,124.687390637542,,,196747.2,196747.2,123366.492,,,,,True,False,48.1563181197743,75987.0,,,False,,False,False,False,,,,,,
III.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,0.648426608097663,,,,True,False,False,True,False,False,False,False,False,False,5.79765910326513,0.525838926174497,,8582.4,8582.4,5641.2,,,4512.96,,True,False,,,,,True,True,False,False,False,,,4512.96,525838.926174497,,
HIK.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,True,True,False,False,,,,,,,,,,,True,True,,,,,True,True,False,False,False,,,,,,
CNA.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,2604.85935423373,1720.42490479772,,,True,True,False,True,False,False,True,True,True,False,1470.94898637229,0.010071744647155,0.010320330953974,30065855.58,30058381.62,594288.0,7473.96,,302815.62,7473.96,True,False,971.51397664857,19857520.0,269310.0,,True,True,True,False,False,,,310289.58,10320.3309539745,,
MNG.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7078347736224,1.74115735224522,,,True,True,False,False,False,False,False,False,False,False,2.59712574867292,,,106164.0,94338.0,,,,,,True,False,0.792245180765349,32385.0,32385.0,,False,,False,False,False,,,,,,
BKGH.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8589871686989,29.5721202571662,,,True,True,False,True,True,True,True,True,True,False,53.5734560805974,0.638803979325293,,129549.6,129549.6,,,,82756.8,,True,True,88.7105562505905,214517.0,,,True,True,True,False,False,,,82753.8,638780.822171585,,
NG.L,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,199.896719300575,17529.0816901531,,,True,False,False,True,True,True,False,True,True,False,773.234704094065,,,15046522.8,15046522.8,2160000.0,,,,,False,False,67805.4864589626,1319440000.0,1740000.0,,True,True,True,False,False,,,,,,
RKT.L,False,True,True,False,False,True,False,True,True,True,True,True,True,True,,20,,1791618.0,21.0,15.3,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,61.7289219420473,111.231617790483,,,True,True,True,True,True,True,True,True,True,True,252.456995076092,0.331821722069179,,4830166.0,4830166.0,1923775.0,,,1602754.0,,True,False,454.911556874445,8703654.0,8703654.0,241179.0,True,True,True,False,False,,,1602754.0,331821.722069179,,
WEIR.L,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,199.896944735597,,,,True,True,False,True,True,True,False,True,True,False,664.937572866722,0.047339341567538,,1786244.616,1785240.792,796802.616,1003.824,,84559.644,1003.824,True,False,,,,,True,True,True,False,False,,,85563.468,47901.3161095513,,
IMI.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,False,False,True,False,False,,,,,,,,,,,True,False,,,,,True,True,True,False,False,,,,,,
MRON.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,621.850163307409,230.26113336282,,,True,True,False,False,False,False,False,True,False,False,1074.64662457491,0.002766084478941,,10479506.4,10479506.4,7013998.8,,,28987.2,,True,False,397.924394556798,3880393.0,3880393.0,,True,,False,False,False,,,28987.2,2766.08447894073,,
HSX.L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,False,False,True,False,False,True,True,False,False,,,,,,,,,,,False,False,,,,,True,,False,False,False,,,,,,
CPG.L,False,True,False,False,False,False,False,False,True,False,True,False,False,True,,,,,,57.0,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,60.6408905138212,,,,True,True,True,True,False,False,False,True,True,False,77.8460683793541,0.003481962278931,,2004731.6544,2004731.6544,354596.4,,,6980.4,,True,False,,,,,True,True,False,False,False,,,6980.4,3481.96227893113,,
AUTOA.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,True,True,,,,,False,,False,False,False,,,,,,
AV.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.326320916849,8.06081871502473,,,True,True,False,True,False,False,False,False,True,False,6.17835809234431,0.363304223183712,,542491.2,540036.576,294163.2,2454.624,,197089.344,2454.624,True,True,3.47630245252439,305237.0,305237.0,,True,,False,False,False,,,199543.968,367828.949114751,,
ENT.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,53.0799094547419,51.8784055853184,,,True,True,False,True,False,False,True,False,False,False,113.805293934326,,,539915.393,539915.393,,,,,,False,False,111.22922508968,527694.0,527694.0,,True,,False,False,False,,,,,,
DGE.L,False,True,True,False,False,True,False,True,True,True,True,True,True,False,,34,,4970000.0,30.1669,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,106.922176850158,163.229443088033,,,True,True,True,True,True,True,True,True,True,True,742.41807089232,0.278147531891292,,10818000.0,,,,,3009000.0,,True,False,1133.38964675284,16514966.0,16514966.0,,True,True,False,False,False,,,3009000.0,278147.531891292,,
GAW.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5857679805213,,,,True,False,False,False,False,False,False,False,False,False,171.685685181995,,,57157.2,55756.8,,1400.4,,,1400.4,True,False,,,,,False,,False,False,False,,,1400.4,24500.8502865781,,
INF.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00116020294689,5.65459502325761,,,True,False,False,True,True,False,True,True,True,False,39.01670690602,,,88599.6,,,,,,,True,True,36.763503928181,83483.0,,,True,True,True,False,False,,,46116.0,520498.963877941,,
UU.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.460317079878,,,,True,True,False,True,False,False,True,True,False,False,1182.37841806696,,0.2090112640801,2876400.0,2275200.0,,,,,601200.0,True,False,,,,,True,True,True,False,True,2,,601200.0,209011.2640801,,
PSHP.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
HLN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
